 
       3.30659541    0.1999997E+01    0.1999995E+01    0.1999974E+01    0.1998733E+01    0.1998218E+01    0.1987392E+01    0.1983308E+01    0.1976165E+01    0.1965608E+01    0.1961534E+01    0.1923882E+01    0.1039494E+01    0.1134363E+00    0.3617925E-01    0.1608442E-01
       3.57192518    0.1999997E+01    0.1999995E+01    0.1999976E+01    0.1998600E+01    0.1998326E+01    0.1986498E+01    0.1983080E+01    0.1973277E+01    0.1965719E+01    0.1961899E+01    0.1924420E+01    0.1038644E+01    0.1126573E+00    0.3688739E-01    0.2002321E-01
       3.85052144    0.1999997E+01    0.1999996E+01    0.1999976E+01    0.1998497E+01    0.1998386E+01    0.1985718E+01    0.1982805E+01    0.1971546E+01    0.1965792E+01    0.1962294E+01    0.1924825E+01    0.1038057E+01    0.1120802E+00    0.3733004E-01    0.2270060E-01
       4.14304751    0.1999997E+01    0.1999996E+01    0.1999976E+01    0.1998448E+01    0.1998384E+01    0.1985212E+01    0.1982537E+01    0.1970634E+01    0.1965828E+01    0.1962623E+01    0.1925085E+01    0.1037751E+01    0.1117218E+00    0.3754937E-01    0.2425760E-01
       4.45019989    0.1999997E+01    0.1999996E+01    0.1999975E+01    0.1998439E+01    0.1998347E+01    0.1984921E+01    0.1982322E+01    0.1970174E+01    0.1965835E+01    0.1962846E+01    0.1925239E+01    0.1037631E+01    0.1115227E+00    0.3763488E-01    0.2512210E-01
       4.77270988    0.1999996E+01    0.1999996E+01    0.1999975E+01    0.1998433E+01    0.1998317E+01    0.1984757E+01    0.1982169E+01    0.1969952E+01    0.1965825E+01    0.1962971E+01    0.1925330E+01    0.1037609E+01    0.1114195E+00    0.3765076E-01    0.2559873E-01
       5.11134538    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998427E+01    0.1998298E+01    0.1984662E+01    0.1982069E+01    0.1969855E+01    0.1965810E+01    0.1963028E+01    0.1925386E+01    0.1037631E+01    0.1113676E+00    0.3763573E-01    0.2586394E-01
       5.46691264    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998421E+01    0.1998287E+01    0.1984603E+01    0.1982006E+01    0.1969820E+01    0.1965794E+01    0.1963045E+01    0.1925424E+01    0.1037667E+01    0.1113412E+00    0.3761090E-01    0.2601449E-01
       5.84025828    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998417E+01    0.1998279E+01    0.1984566E+01    0.1981966E+01    0.1969813E+01    0.1965780E+01    0.1963040E+01    0.1925452E+01    0.1037705E+01    0.1113266E+00    0.3758636E-01    0.2610259E-01
       6.23227119    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998414E+01    0.1998275E+01    0.1984540E+01    0.1981943E+01    0.1969817E+01    0.1965769E+01    0.1963025E+01    0.1925473E+01    0.1037738E+01    0.1113174E+00    0.3756600E-01    0.2615624E-01
       6.64388475    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998412E+01    0.1998272E+01    0.1984522E+01    0.1981928E+01    0.1969825E+01    0.1965761E+01    0.1963005E+01    0.1925490E+01    0.1037766E+01    0.1113106E+00    0.3755060E-01    0.2619046E-01
       7.07607899    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998411E+01    0.1998270E+01    0.1984509E+01    0.1981920E+01    0.1969834E+01    0.1965755E+01    0.1962985E+01    0.1925503E+01    0.1037788E+01    0.1113052E+00    0.3753963E-01    0.2621337E-01
       7.52988294    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998410E+01    0.1998269E+01    0.1984500E+01    0.1981916E+01    0.1969841E+01    0.1965752E+01    0.1962967E+01    0.1925513E+01    0.1037806E+01    0.1113006E+00    0.3753215E-01    0.2622938E-01
       8.00637708    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998410E+01    0.1998268E+01    0.1984492E+01    0.1981913E+01    0.1969847E+01    0.1965749E+01    0.1962950E+01    0.1925521E+01    0.1037819E+01    0.1112968E+00    0.3752723E-01    0.2624094E-01
       8.50669594    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998409E+01    0.1998267E+01    0.1984487E+01    0.1981912E+01    0.1969851E+01    0.1965748E+01    0.1962936E+01    0.1925527E+01    0.1037830E+01    0.1112938E+00    0.3752410E-01    0.2624949E-01
       9.03203074    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998409E+01    0.1998267E+01    0.1984483E+01    0.1981912E+01    0.1969854E+01    0.1965747E+01    0.1962924E+01    0.1925531E+01    0.1037838E+01    0.1112914E+00    0.3752217E-01    0.2625591E-01
       9.58363227    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998409E+01    0.1998267E+01    0.1984480E+01    0.1981912E+01    0.1969857E+01    0.1965747E+01    0.1962914E+01    0.1925534E+01    0.1037844E+01    0.1112896E+00    0.3752103E-01    0.2626074E-01
      10.16281389    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998409E+01    0.1998266E+01    0.1984478E+01    0.1981912E+01    0.1969859E+01    0.1965746E+01    0.1962906E+01    0.1925536E+01    0.1037849E+01    0.1112883E+00    0.3752039E-01    0.2626439E-01
      10.77095458    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998409E+01    0.1998266E+01    0.1984477E+01    0.1981912E+01    0.1969860E+01    0.1965746E+01    0.1962900E+01    0.1925538E+01    0.1037852E+01    0.1112875E+00    0.3752006E-01    0.2626713E-01
      11.40950231    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984476E+01    0.1981913E+01    0.1969861E+01    0.1965747E+01    0.1962894E+01    0.1925538E+01    0.1037855E+01    0.1112871E+00    0.3751991E-01    0.2626918E-01
      12.07997742    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984475E+01    0.1981913E+01    0.1969862E+01    0.1965747E+01    0.1962890E+01    0.1925539E+01    0.1037857E+01    0.1112868E+00    0.3751988E-01    0.2627069E-01
      12.78397630    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984475E+01    0.1981913E+01    0.1969862E+01    0.1965747E+01    0.1962887E+01    0.1925539E+01    0.1037859E+01    0.1112868E+00    0.3751990E-01    0.2627180E-01
      13.52317511    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984475E+01    0.1981914E+01    0.1969862E+01    0.1965747E+01    0.1962885E+01    0.1925539E+01    0.1037860E+01    0.1112869E+00    0.3751995E-01    0.2627260E-01
      14.29933387    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962883E+01    0.1925539E+01    0.1037861E+01    0.1112870E+00    0.3752001E-01    0.2627317E-01
      15.11430056    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962882E+01    0.1925539E+01    0.1037861E+01    0.1112872E+00    0.3752007E-01    0.2627357E-01
      15.97001559    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962881E+01    0.1925539E+01    0.1037862E+01    0.1112874E+00    0.3752012E-01    0.2627385E-01
      16.86851637    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962880E+01    0.1925538E+01    0.1037862E+01    0.1112876E+00    0.3752016E-01    0.2627404E-01
      17.81194218    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962879E+01    0.1925538E+01    0.1037862E+01    0.1112877E+00    0.3752020E-01    0.2627416E-01
      18.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962879E+01    0.1925538E+01    0.1037863E+01    0.1112878E+00    0.3752023E-01    0.2627424E-01
      19.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962879E+01    0.1925538E+01    0.1037863E+01    0.1112879E+00    0.3752025E-01    0.2627430E-01
      20.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112880E+00    0.3752026E-01    0.2627433E-01
      21.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112880E+00    0.3752027E-01    0.2627435E-01
      22.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112881E+00    0.3752028E-01    0.2627436E-01
      23.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112881E+00    0.3752029E-01    0.2627437E-01
      24.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112881E+00    0.3752029E-01    0.2627437E-01
      25.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112881E+00    0.3752029E-01    0.2627438E-01
      26.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      27.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      28.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      29.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      30.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      31.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      32.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      33.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      34.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      35.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      36.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      37.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      38.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      39.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      40.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      41.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      42.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      43.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      44.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      45.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      46.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      47.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      48.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      49.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      50.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      51.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      52.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      53.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      54.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      55.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      56.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      57.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      58.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      59.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      60.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      61.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      62.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      63.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      64.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      65.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      66.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      67.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
      68.80253929    0.1999996E+01    0.1999996E+01    0.1999974E+01    0.1998408E+01    0.1998266E+01    0.1984474E+01    0.1981914E+01    0.1969863E+01    0.1965747E+01    0.1962878E+01    0.1925538E+01    0.1037863E+01    0.1112882E+00    0.3752030E-01    0.2627438E-01
