 
 
 STEP REJECTED   1.00000000000000        1.73557009764468     
  1.000000000000000E-006
 STEP REJECTED  0.180000000000000       4.451519053711340E-005
  1.000000000000000E-006
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          33   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          32   1.00000000000000     
  Bio: steps, iter, stepsize           1          31   1.00000000000000     
  Bio: steps, iter, stepsize           1          31   1.00000000000000     
  Bio: steps, iter, stepsize           1          31   1.00000000000000     
  Bio: steps, iter, stepsize           1          31   1.00000000000000     
 STEP REJECTED   1.00000000000000       2.458912685680290E-003
  1.000000000000000E-006
 STEP REJECTED  0.700000000000000       1.260459692875326E-006
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          62  0.620000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           30
  1.000000000000000E-006
 STEP REJECTED   1.00000000000000       1.292429258320015E-003
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          66  0.700000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           32
  1.000000000000000E-006
 STEP REJECTED   1.00000000000000       4.191254746016472E-004
  1.000000000000000E-006
 STEP REJECTED  0.800000000000000       1.432163661994985E-006
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          70  0.700000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           34
  1.000000000000000E-006
 STEP REJECTED   1.00000000000000       5.755105717967270E-005
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          74  0.800000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           36
  1.000000000000000E-006
 STEP REJECTED   1.00000000000000       1.098875773226777E-005
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          78  0.800000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           38
  1.000000000000000E-006
 STEP REJECTED   1.00000000000000       1.705807856244385E-006
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          82  0.900000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           40
  1.000000000000000E-006
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
 STEP REJECTED   1.00000000000000       1.824015493642805E-006
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          82  0.900000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           40
  1.000000000000000E-006
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
 STEP REJECTED   1.00000000000000       1.598867664133970E-006
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          84  0.900000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           41
  1.000000000000000E-006
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
 STEP REJECTED   1.00000000000000       1.235277748342299E-006
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          86  0.900000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           42
  1.000000000000000E-006
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          45   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          44   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          43   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
 STEP REJECTED   1.00000000000000       1.277220334775394E-006
  1.000000000000000E-006
  Bio: steps, iter, stepsize           2          80  0.900000000000000     
 Warning - biorthogonalization restarting. Ddim, tol:           39
  1.000000000000000E-006
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          42   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          41   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          40   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          39   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          38   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          37   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          36   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          35   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
  Bio: steps, iter, stepsize           1          34   1.00000000000000     
