   -5.349728313978         0.49465196E-09     -0.16421461E-19            Infinity           -Infinity      0.00000000E+00
   -5.334039961151         0.49449468E-09      0.18858038E-20            Infinity            Infinity      0.00000000E+00
   -5.318351608324         0.49450418E-09     -0.62898038E-21            Infinity           -Infinity      0.00000000E+00
   -5.302663255497         0.49433828E-09      0.10373426E-19            Infinity            Infinity      0.00000000E+00
   -5.286974902670         0.49434933E-09     -0.11601518E-19            Infinity           -Infinity      0.00000000E+00
   -5.271286549844         0.49417713E-09      0.12742278E-19            Infinity            Infinity      0.00000000E+00
   -5.255598197017         0.49427810E-09      0.66314630E-19            Infinity            Infinity      0.00000000E+00
   -5.239909844190         0.49406299E-09      0.40219279E-19            Infinity            Infinity      0.00000000E+00
   -5.224221491363         0.49413100E-09     -0.38138532E-19            Infinity           -Infinity      0.00000000E+00
   -5.208533138536         0.49397403E-09     -0.47234520E-19            Infinity           -Infinity      0.00000000E+00
   -5.192844785709         0.49411557E-09     -0.10736727E-19            Infinity           -Infinity      0.00000000E+00
   -5.177156432882         0.49382199E-09     -0.31848211E-19            Infinity           -Infinity      0.00000000E+00
   -5.161468080055         0.49392993E-09     -0.11433187E-19            Infinity           -Infinity      0.00000000E+00
   -5.145779727228         0.49363147E-09     -0.15263835E-19            Infinity           -Infinity      0.00000000E+00
   -5.130091374401         0.49380241E-09     -0.39345053E-19            Infinity           -Infinity      0.00000000E+00
   -5.114403021574         0.49348046E-09     -0.17133004E-19            Infinity           -Infinity      0.00000000E+00
   -5.098714668747         0.49361961E-09     -0.90210250E-20            Infinity           -Infinity      0.00000000E+00
   -5.083026315921         0.49333497E-09     -0.37186240E-19            Infinity           -Infinity      0.00000000E+00
   -5.067337963094         0.49349211E-09     -0.32458257E-19            Infinity           -Infinity      0.00000000E+00
   -5.051649610267         0.49323500E-09     -0.69555550E-21            Infinity           -Infinity      0.00000000E+00
   -5.035961257440         0.49337973E-09     -0.17073240E-19            Infinity           -Infinity      0.00000000E+00
   -5.020272904613         0.49320153E-09     -0.35255911E-19            Infinity           -Infinity      0.00000000E+00
   -5.004584551786         0.49340721E-09      0.17716399E-19            Infinity            Infinity      0.00000000E+00
   -4.988896198959         0.49335497E-09     -0.30139902E-19            Infinity           -Infinity      0.00000000E+00
   -4.973207846132         0.49362579E-09      0.94378723E-20            Infinity            Infinity      0.00000000E+00
   -4.957519493305         0.49360000E-09     -0.17197524E-19            Infinity           -Infinity      0.00000000E+00
   -4.941831140478         0.49385685E-09     -0.30496521E-19            Infinity           -Infinity      0.00000000E+00
   -4.926142787651         0.49390316E-09     -0.32845559E-19            Infinity           -Infinity      0.00000000E+00
   -4.910454434824         0.49421962E-09     -0.18249672E-19            Infinity           -Infinity      0.00000000E+00
   -4.894766081998         0.49430118E-09     -0.40782150E-19            Infinity           -Infinity      0.00000000E+00
   -4.879077729171         0.49467478E-09     -0.41928725E-19            Infinity           -Infinity      0.00000000E+00
   -4.863389376344         0.49483272E-09     -0.11823022E-19            Infinity           -Infinity      0.00000000E+00
   -4.847701023517         0.49525175E-09     -0.11172315E-19            Infinity           -Infinity      0.00000000E+00
   -4.832012670690         0.49543303E-09     -0.28268200E-19            Infinity           -Infinity      0.00000000E+00
   -4.816324317863         0.49582864E-09     -0.26780179E-19            Infinity           -Infinity      0.00000000E+00
   -4.800635965036         0.49602444E-09      0.15654290E-19            Infinity            Infinity      0.00000000E+00
   -4.784947612209         0.49654138E-09     -0.77033521E-20            Infinity           -Infinity      0.00000000E+00
   -4.769259259382         0.49674875E-09      0.14872475E-19            Infinity            Infinity      0.00000000E+00
   -4.753570906555         0.49726367E-09      0.20763965E-19            Infinity            Infinity      0.00000000E+00
   -4.737882553728         0.49750325E-09      0.10233775E-20            Infinity            Infinity      0.00000000E+00
   -4.722194200902         0.49803533E-09     -0.16574890E-20            Infinity           -Infinity      0.00000000E+00
   -4.706505848075         0.49831403E-09     -0.99705301E-19            Infinity           -Infinity      0.00000000E+00
   -4.690817495248         0.49887754E-09     -0.98530420E-19            Infinity           -Infinity      0.00000000E+00
   -4.675129142421         0.49919667E-09     -0.41940875E-19            Infinity           -Infinity      0.00000000E+00
   -4.659440789594         0.49981016E-09      0.12810934E-19            Infinity            Infinity      0.00000000E+00
   -4.643752436767         0.50012552E-09      0.83310788E-20            Infinity            Infinity      0.00000000E+00
   -4.628064083940         0.50078763E-09      0.69120763E-20            Infinity            Infinity      0.00000000E+00
   -4.612375731113         0.50111303E-09      0.19638224E-19            Infinity            Infinity      0.00000000E+00
   -4.596687378286         0.50175548E-09      0.17765797E-19            Infinity            Infinity      0.00000000E+00
   -4.580999025459         0.50214480E-09     -0.38607363E-20            Infinity           -Infinity      0.00000000E+00
   -4.565310672632         0.50286441E-09      0.18209347E-20            Infinity            Infinity      0.00000000E+00
   -4.549622319805         0.50341662E-09      0.34074671E-19            Infinity            Infinity      0.00000000E+00
   -4.533933966979         0.50418175E-09     -0.16128419E-19            Infinity           -Infinity      0.00000000E+00
   -4.518245614152         0.50483415E-09     -0.86791926E-21            Infinity           -Infinity      0.00000000E+00
   -4.502557261325         0.50563532E-09     -0.94875290E-20            Infinity           -Infinity      0.00000000E+00
   -4.486868908498         0.50653153E-09     -0.61524401E-20            Infinity           -Infinity      0.00000000E+00
   -4.471180555671         0.50742315E-09      0.76415979E-21            Infinity            Infinity      0.00000000E+00
   -4.455492202844         0.50838953E-09     -0.23708883E-19            Infinity           -Infinity      0.00000000E+00
   -4.439803850017         0.50937424E-09      0.71529151E-20            Infinity            Infinity      0.00000000E+00
   -4.424115497190         0.51030412E-09      0.78196123E-19            Infinity            Infinity      0.00000000E+00
   -4.408427144363         0.51136756E-09      0.66369483E-19            Infinity            Infinity      0.00000000E+00
   -4.392738791536         0.51196118E-09      0.85845579E-20            Infinity            Infinity      0.00000000E+00
   -4.377050438709         0.51300690E-09     -0.91181928E-20            Infinity           -Infinity      0.00000000E+00
   -4.361362085882         0.51360128E-09     -0.44380463E-19            Infinity           -Infinity      0.00000000E+00
   -4.345673733056         0.51465167E-09     -0.25071405E-19            Infinity           -Infinity      0.00000000E+00
   -4.329985380229         0.51522400E-09      0.52827631E-20            Infinity            Infinity      0.00000000E+00
   -4.314297027402         0.51630075E-09     -0.30950100E-19            Infinity           -Infinity      0.00000000E+00
   -4.298608674575         0.51692854E-09     -0.21086902E-19            Infinity           -Infinity      0.00000000E+00
   -4.282920321748         0.51803693E-09     -0.54212900E-20            Infinity           -Infinity      0.00000000E+00
   -4.267231968921         0.51869992E-09      0.37262238E-19            Infinity            Infinity      0.00000000E+00
   -4.251543616094         0.51983078E-09     -0.19520506E-19            Infinity           -Infinity      0.00000000E+00
   -4.235855263267         0.52053636E-09     -0.25269179E-19            Infinity           -Infinity      0.00000000E+00
   -4.220166910440         0.52171225E-09     -0.38226317E-19            Infinity           -Infinity      0.00000000E+00
   -4.204478557613         0.52248957E-09     -0.18624437E-19            Infinity           -Infinity      0.00000000E+00
   -4.188790204786         0.52372206E-09      0.13127977E-19            Infinity            Infinity      0.00000000E+00
   -4.173101851959         0.52453247E-09      0.10503203E-19            Infinity            Infinity      0.00000000E+00
