       0.000    0.9924480509E+00    0.9099746346E-06    0.1058090985E-17    0.8428882056E-12    0.4213750399E-16    0.1197076922E-06    0.5349190218E-14    0.2937189400E-16    0.5722928574E-04    0.1506420758E-05    0.4065984975E-05    0.7382116035E-08    0.2684385045E-14    0.1830435768E-04    0.1909456215E-13    0.8554390389E-16    0.7229865089E-05    0.7748479170E-06    0.2066472026E-17    0.5165535168E-04
       1.000    0.9924480228E+00    0.8976129468E-06    0.1061997606E-17    0.8428240573E-12    0.4226735193E-16    0.1213029317E-06    0.5348668730E-14    0.2949911027E-16    0.5724144145E-04    0.1516197066E-05    0.4065604678E-05    0.5206467930E-08    0.2684268129E-14    0.1830488412E-04    0.1909438201E-13    0.8530747611E-16    0.7225271136E-05    0.7752289238E-06    0.2090822664E-17    0.5165840257E-04
       2.000    0.9924480416E+00    0.9231416808E-06    0.1049839030E-17    0.8427556959E-12    0.4200722045E-16    0.1181036238E-06    0.5348492137E-14    0.2924481276E-16    0.5720752201E-04    0.1496254897E-05    0.4066596936E-05    0.1006218530E-07    0.2685042496E-14    0.1829518317E-04    0.1909400471E-13    0.8579211284E-16    0.7233811316E-05    0.7744055524E-06    0.2042911622E-17    0.5164639210E-04
       3.000    0.9924475311E+00    0.9921850986E-06    0.1028139189E-17    0.8426968456E-12    0.4126564626E-16    0.1095464733E-06    0.5344868629E-14    0.2853372557E-16    0.5719209232E-04    0.1445395662E-05    0.4067507482E-05    0.3712946152E-07    0.2684605221E-14    0.1834071270E-04    0.1909427058E-13    0.8729199980E-16    0.7262966030E-05    0.7725867205E-06    0.1917436446E-17    0.5166070112E-04
       4.000    0.9924427615E+00    0.6319422028E-06    0.1197645918E-17    0.8426375161E-12    0.4545199650E-16    0.1625716041E-06    0.5354438973E-14    0.3269985116E-16    0.5747079760E-04    0.1765551383E-05    0.4058751019E-05    0.1315226263E-06    0.2682175840E-14    0.1827302970E-04    0.1909021481E-13    0.7952404834E-16    0.7110166126E-05    0.7838947638E-06    0.2693095101E-17    0.5168474603E-04
       5.000    0.9924308406E+00    0.1640474681E-05    0.8421631894E-18    0.8425860459E-12    0.3602994952E-16    0.5395923744E-07    0.5338111705E-14    0.2346154720E-16    0.5685627362E-04    0.1104259637E-05    0.4082216752E-05    0.8824915544E-06    0.2696153564E-14    0.1854195345E-04    0.1909490549E-13    0.9895763436E-16    0.7471494544E-05    0.7567413405E-06    0.1065256490E-17    0.5160894114E-04
       6.000    0.9924087328E+00    0.2791541299E-06    0.1514721419E-17    0.8425515048E-12    0.5166909462E-16    0.2536516899E-06    0.5363059358E-14    0.3907841641E-16    0.5814611060E-04    0.2316325344E-05    0.4043253306E-05    0.1262880343E-05    0.2678809847E-14    0.1850975577E-04    0.1908487468E-13    0.7027348175E-16    0.6915176228E-05    0.8007467646E-06    0.4002886740E-17    0.5184534193E-04
       7.000    0.9923952605E+00    0.1917468476E-05    0.7769462759E-18    0.8424972444E-12    0.3440673712E-16    0.3917269660E-07    0.5342730203E-14    0.2189074364E-16    0.5665030140E-04    0.1001804906E-05    0.4089222624E-05    0.1457044224E-05    0.2705310419E-14    0.1856004939E-04    0.1909228948E-13    0.1030614911E-15    0.7534156599E-05    0.7504405843E-06    0.8237249878E-18    0.5151304084E-04
       8.000    0.9923768645E+00    0.6169273871E-06    0.1248813870E-17    0.8425143307E-12    0.4546209455E-16    0.1640324014E-06    0.5340717338E-14    0.3280042296E-16    0.5771240303E-04    0.1765811146E-05    0.4049302826E-05    0.1554113678E-06    0.2671323819E-14    0.1850715180E-04    0.1908842066E-13    0.7972937101E-16    0.7118611659E-05    0.7857301587E-06    0.2740153544E-17    0.5179766627E-04
       9.000    0.9923117881E+00    0.4273937216E-06    0.1345893645E-17    0.8424198344E-12    0.4902106845E-16    0.2099306784E-06    0.5369019823E-14    0.3623750403E-16    0.5758039049E-04    0.2015056342E-05    0.4050129774E-05    0.6009868379E-06    0.2684216637E-14    0.1819925882E-04    0.1908276002E-13    0.7341440347E-16    0.6970719404E-05    0.7915880483E-06    0.3367037247E-17    0.5156067297E-04
      10.000    0.9921360712E+00    0.3691554055E-05    0.6789245269E-18    0.8423270490E-12    0.2645264714E-16    0.2270712492E-08    0.5323334426E-14    0.1483507509E-16    0.5694709651E-04    0.7422823799E-06    0.4103683104E-05    0.6808957424E-05    0.2731629063E-14    0.2006943390E-04    0.1910295056E-13    0.1298013327E-15    0.7959781529E-05    0.7235961911E-06    0.6011652054E-19    0.5170612193E-04
