       0.000    0.9924480509E+00    0.9099746346E-06    0.1058090985E-17    0.8428882056E-12    0.4213750399E-16    0.1197076922E-06    0.5349190218E-14    0.2937189400E-16    0.5722928574E-04    0.1506420758E-05    0.4065984975E-05    0.7382116035E-08    0.2684385045E-14    0.1830435768E-04    0.1909456215E-13    0.8554390389E-16    0.7229865089E-05    0.7748479170E-06    0.2066472026E-17    0.5165535168E-04
       1.000    0.9924480327E+00    0.8975810313E-06    0.8481773750E-16    0.4996475160E-11    0.1253105568E-14    0.1213066081E-06    0.9224628563E-11    0.4345807130E-15    0.5722938556E-04    0.1516206255E-05    0.4065964761E-05    0.5210593610E-08    0.2181570426E-11    0.1830458102E-04    0.2306288621E-11    0.9924813538E-15    0.7225224524E-05    0.7752251637E-06    0.2267280166E-16    0.5165561380E-04
       2.000    0.9924480154E+00    0.9231670774E-06    0.1387748417E-15    0.4913889652E-11    0.1546948306E-14    0.1180995183E-06    0.9406919432E-11    0.1912341234E-15    0.5722899529E-04    0.1496225722E-05    0.4065998651E-05    0.1005963843E-07    0.2097894407E-11    0.1830412703E-04    0.2196016916E-11    0.1381136551E-15    0.7233871254E-05    0.7744101204E-06    0.2700179954E-16    0.5165507185E-04
       3.000    0.9924475247E+00    0.9924002699E-06    0.2634610273E-14    0.1888501256E-09    0.6545066587E-13    0.1095258104E-06    0.3994682510E-09    0.7974036213E-14    0.5722868855E-04    0.1445457709E-05    0.4066118187E-05    0.3709465787E-07    0.9791379875E-10    0.1830288902E-04    0.1013761261E-09    0.2028944292E-13    0.7263249983E-05    0.7726077782E-06    0.4711052342E-14    0.5165380175E-04
       4.000    0.9924427542E+00    0.6311798472E-06    0.7047871981E-13    0.2664919536E-08    0.1054624777E-11    0.1626833765E-06    0.5755635947E-08    0.1368339632E-12    0.5722993653E-04    0.1766031626E-05    0.4065431199E-05    0.1316584713E-06    0.1391403340E-08    0.1830957356E-04    0.1436582343E-08    0.4090976443E-12    0.7109045580E-05    0.7837975515E-06    0.2587825406E-14    0.5166203433E-04
       5.000    0.9924303011E+00    0.1642175777E-05    0.9799145424E-13    0.1056247775E-07    0.2794648378E-11    0.5386022509E-07    0.2287425087E-07    0.6873396020E-12    0.5721600121E-04    0.1105546680E-05    0.4066800900E-05    0.8821478496E-06    0.5507328523E-08    0.1829197823E-04    0.5691641065E-08    0.1426732433E-11    0.7474051005E-05    0.7569038130E-06    0.9923875020E-12    0.5164427763E-04
       6.000    0.9924079736E+00    0.2772164613E-06    0.1889465183E-11    0.1987620285E-07    0.1124250419E-10    0.2541748166E-06    0.4348603961E-07    0.1450063616E-11    0.5721805771E-04    0.2321729656E-05    0.4064431599E-05    0.1264425671E-05    0.1040823151E-07    0.1831564484E-04    0.1075672551E-07    0.6143728311E-11    0.6912394431E-05    0.8004246603E-06    0.2299781086E-11    0.5167816071E-04
       7.000    0.9923916467E+00    0.1917152843E-05    0.2093325777E-11    0.1777731653E-07    0.2574722165E-11    0.3915471668E-07    0.3869963920E-07    0.2682718290E-11    0.5717206592E-04    0.1008464523E-05    0.4067661583E-05    0.1454070088E-05    0.9193231896E-08    0.1828058267E-04    0.9578527938E-08    0.1620505405E-10    0.7538698902E-05    0.7506194191E-06    0.1650133907E-10    0.5165067899E-04
       8.000    0.9923698429E+00    0.6119683446E-06    0.2282744886E-10    0.2594569263E-08    0.2574392798E-10    0.1647476244E-06    0.6239813580E-08    0.6542991413E-11    0.5713775136E-04    0.1781382207E-05    0.4067852775E-05    0.1578204577E-06    0.1441252080E-08    0.1828507627E-04    0.1497084842E-08    0.5623999993E-10    0.7120359776E-05    0.7855449185E-06    0.4824180249E-10    0.5169120843E-04
       9.000    0.9922957092E+00    0.4180318060E-06    0.8718833157E-10    0.1044231191E-07    0.9497912126E-10    0.2112121250E-06    0.2284133388E-07    0.2369361562E-10    0.5703554874E-04    0.2039221731E-05    0.4070724261E-05    0.6112341837E-06    0.5799477417E-08    0.1826702700E-04    0.5802653829E-08    0.1929419504E-09    0.6974256355E-05    0.7913197242E-06    0.1605566988E-09    0.5173504923E-04
      10.000    0.9921068431E+00    0.3675405890E-05    0.2888225772E-09    0.9339224127E-07    0.1032684415E-09    0.2002073613E-08    0.1978002346E-06    0.8625730026E-10    0.5684203425E-04    0.7702546851E-06    0.4080235856E-05    0.6748115877E-05    0.4696311109E-07    0.1817272972E-04    0.4886913850E-07    0.7096141633E-09    0.7977582444E-05    0.7239579360E-06    0.5604700576E-09    0.5175975481E-04
      11.000    0.9918011472E+00    0.5407269200E-06    0.1122898679E-08    0.2235035496E-06    0.8343910304E-09    0.7767409515E-06    0.4898258507E-06    0.2357354578E-09    0.5661884156E-04    0.5428122045E-05    0.4080565630E-05    0.1569991459E-04    0.1219275396E-06    0.1818363213E-04    0.1239097750E-06    0.1723845236E-08    0.6206523838E-05    0.8616310695E-06    0.1284846725E-08    0.5198549552E-04
      12.000    0.9915160290E+00    0.7596756815E-05    0.2531562915E-08    0.3201789148E-06    0.5915839687E-09    0.8330553370E-07    0.6959210295E-06    0.5076195837E-09    0.5616419462E-04    0.1190270628E-05    0.4104251247E-05    0.2277876534E-04    0.1581175776E-06    0.1796096838E-04    0.1658842625E-06    0.4095216547E-08    0.8637556018E-05    0.6786476987E-06    0.3103128265E-08    0.5204579193E-04
      13.000    0.9913368132E+00    0.5325899102E-06    0.6801319327E-08    0.2076501641E-06    0.2475401906E-08    0.7718232238E-06    0.4521336840E-06    0.8228268249E-09    0.5571151244E-04    0.5386135358E-05    0.4116757487E-05    0.1558867749E-04    0.1217663175E-06    0.1789358400E-04    0.1215577320E-06    0.7273572953E-08    0.6245776023E-05    0.8620624869E-06    0.5420991905E-08    0.5245689503E-04
      14.000    0.9911788085E+00    0.2542363555E-05    0.1374984994E-07    0.4988595261E-07    0.3049264526E-08    0.1613025191E-07    0.1241526540E-06    0.1310227700E-08    0.5491010243E-04    0.7322826944E-06    0.4154359242E-05    0.3339907365E-05    0.1913367666E-07    0.1757680354E-04    0.2130002403E-07    0.1348571640E-07    0.7660998451E-05    0.7315872251E-06    0.1032750444E-07    0.5280234614E-04
      15.000    0.9906936652E+00    0.2423436018E-05    0.2890308513E-07    0.6023444936E-07    0.5940153190E-08    0.1558712351E-07    0.1540106908E-06    0.2384846360E-08    0.5385597900E-04    0.7359414213E-06    0.4195168852E-05    0.3250832768E-05    0.2190863374E-07    0.1718212604E-04    0.2267994249E-07    0.2471631809E-07    0.7753223640E-05    0.7372252002E-06    0.1875635608E-07    0.5347241167E-04
      16.000    0.9896276480E+00    0.1921700809E-05    0.5629661376E-07    0.3899583616E-06    0.1294981859E-07    0.1200826960E-05    0.7440211633E-06    0.4306178404E-08    0.5246013297E-04    0.7975753037E-05    0.4234705579E-05    0.3046884690E-04    0.2565033615E-06    0.1674223228E-04    0.2472701204E-06    0.4123704802E-07    0.5825289635E-05    0.8875823345E-06    0.3286922754E-07    0.5457145300E-04
      17.000    0.9882113046E+00    0.1771415958E-04    0.9962825132E-07    0.1197118857E-05    0.1703123293E-07    0.6543410573E-06    0.2836011150E-05    0.8464025101E-08    0.5050968210E-04    0.4157127885E-05    0.4314068460E-05    0.7648127395E-04    0.5325830318E-06    0.1585961367E-04    0.5608129973E-06    0.7301982105E-07    0.1005636763E-04    0.6007558039E-06    0.5735130009E-07    0.5565505456E-04
      18.000    0.9869969093E+00    0.9554027228E-05    0.1728216316E-06    0.1157001744E-05    0.3392786798E-07    0.2761700337E-05    0.2208635804E-05    0.1123488226E-07    0.4853090959E-04    0.1776672061E-04    0.4393273092E-05    0.9471315073E-04    0.7599720635E-06    0.1515391639E-04    0.7436523360E-06    0.1056696572E-06    0.5167102269E-05    0.9880865853E-06    0.8455629984E-07    0.5752985042E-04
      19.000    0.9864138918E+00    0.1565756720E-04    0.2723222203E-06    0.1171082863E-05    0.4325644019E-07    0.5629771082E-06    0.2963360685E-05    0.1571090996E-07    0.4587409502E-04    0.3304896387E-05    0.4552618381E-05    0.6955198383E-04    0.4844311313E-06    0.1388828101E-04    0.4933840867E-06    0.1584549039E-06    0.9836190182E-05    0.5978948535E-06    0.1249662815E-06    0.5912724633E-04
      20.000    0.9859491014E+00    0.8536436249E-06    0.4322435141E-06    0.1003983559E-06    0.7285907536E-07    0.8029029896E-06    0.1139097264E-06    0.1865114294E-07    0.4307236673E-04    0.5921212805E-05    0.4741383033E-05    0.1545310971E-04    0.1635177466E-06    0.1267397436E-04    0.1274954433E-06    0.2206126245E-06    0.6361429007E-05    0.8472063103E-06    0.1705770119E-06    0.6166107631E-04
      21.000    0.9845922840E+00    0.9126580849E-07    0.6569792440E-06    0.9127911729E-08    0.1116270603E-06    0.4382404399E-06    0.4273245993E-08    0.2621971916E-07    0.3954466411E-04    0.3542078542E-05    0.4982695296E-05    0.4303197175E-05    0.8893773554E-07    0.1115199867E-04    0.4705077110E-07    0.3112345299E-06    0.6634381014E-05    0.7902100914E-06    0.2422738516E-06    0.6466873000E-04
      22.000    0.9817410139E+00    0.1501681764E-04    0.9862679213E-06    0.1611296935E-05    0.1832763893E-06    0.6097663981E-06    0.3993106945E-05    0.4559980470E-07    0.3533988405E-04    0.3206985046E-05    0.5268014363E-05    0.7541241524E-04    0.6353907566E-06    0.9352461693E-05    0.5345664443E-06    0.4560330273E-06    0.1018614389E-04    0.5878514515E-06    0.3468966317E-06    0.6839306438E-04
      23.000    0.9780503775E+00    0.2430676546E-04    0.1430758676E-05    0.1763404240E-05    0.2740255971E-06    0.4803299886E-05    0.3244376701E-05    0.6207609422E-07    0.3115528547E-04    0.3151422618E-04    0.5574075397E-05    0.1810271452E-03    0.1427987293E-05    0.7692157953E-05    0.1488834935E-05    0.6046348546E-06    0.4828911568E-05    0.1059919326E-05    0.4751375469E-06    0.7355285629E-04
      24.000    0.9751857556E+00    0.3990211491E-04    0.2017113311E-05    0.4702366230E-05    0.4142589918E-06    0.2764742857E-05    0.1059705779E-04    0.9243247759E-07    0.2625499662E-04    0.1464676515E-04    0.5963132391E-05    0.2360428249E-03    0.1973665884E-05    0.5761508340E-05    0.1661107351E-05    0.8193918023E-06    0.1296531726E-04    0.4700426442E-06    0.6480328824E-06    0.7843233791E-04
      25.000    0.9738259319E+00    0.2446494598E-04    0.2797028326E-05    0.1239845127E-05    0.5563335069E-06    0.4522742731E-05    0.2639278943E-05    0.9665650244E-07    0.2209603832E-04    0.3034171764E-04    0.6413571603E-05    0.1673720132E-03    0.1288593046E-05    0.4219978373E-05    0.1396670065E-05    0.9933269759E-06    0.5157039486E-05    0.1050107849E-05    0.8111983602E-06    0.8495663692E-04
      26.000    0.9731175134E+00    0.7980500676E-05    0.3799877167E-05    0.1717385555E-05    0.8155362303E-06    0.2952750609E-06    0.3470812114E-05    0.1166338088E-06    0.1741869573E-04    0.1341119754E-05    0.6938139584E-05    0.4805763828E-04    0.6933450281E-06    0.2764233441E-05    0.2762963142E-06    0.1232196790E-05    0.9614670054E-05    0.5971218134E-06    0.1033211127E-05    0.9118663672E-04
      27.000    0.9708277548E+00    0.9705233716E-06    0.5098282780E-05    0.7164308908E-06    0.1208739773E-05    0.2566762926E-07    0.1060211212E-05    0.1507918113E-06    0.1312011197E-04    0.9767686960E-06    0.7490233092E-05    0.3269176319E-05    0.3956566205E-06    0.1717096519E-05    0.1138089939E-07    0.1503552612E-05    0.8367242259E-05    0.7097756379E-06    0.1273300329E-05    0.9895802683E-04
      28.000    0.9659131396E+00    0.1928667358E-04    0.6641061895E-05    0.3961266122E-06    0.1723809477E-05    0.3291078830E-05    0.1540682332E-05    0.1995989610E-06    0.9273130055E-05    0.2300080309E-04    0.8028003983E-05    0.1129485885E-03    0.8962326314E-06    0.1148813021E-05    0.1058734543E-05    0.1762856388E-05    0.5572293528E-05    0.9858154474E-06    0.1561295427E-05    0.1081438925E-03
      29.000    0.9598465360E+00    0.4581547576E-04    0.8411925082E-05    0.8352355172E-05    0.2704776087E-05    0.3807701258E-05    0.1347519793E-04    0.2970248000E-06    0.5662395888E-05    0.1975401970E-04    0.8539864897E-05    0.2999725414E-03    0.3240144511E-05    0.1190947564E-05    0.1980585998E-05    0.2108618442E-05    0.1469661776E-04    0.4475566896E-06    0.1869366062E-05    0.1173562163E-03
