 Time                           M                          M2                          UG 
      0.50000  1  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000  2  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000  3  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000  4  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000  5  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000  6  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000  7  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000  8  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000  9  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000 10  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000 11  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      0.50000 12  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  1  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  2  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  3  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  4  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  5  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  6  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  7  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  8  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500  9  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500 10  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500 11  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.02500 12  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  1  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  2  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  3  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  4  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  5  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  6  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  7  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  8  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625  9  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625 10  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625 11  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      1.57625 12  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  1  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  2  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  3  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  4  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  5  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  6  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  7  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  8  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506  9  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506 10  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506 11  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.15506 12  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  1  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  2  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  3  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  4  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  5  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  6  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  7  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  8  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282  9  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282 10  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282 11  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      2.76282 12  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  1  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  2  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  3  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  4  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  5  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  6  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  7  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  8  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096  9  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096 10  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
      3.40096 11  -99.00000000    0.00000000  -99.00000000    0.00000000  -99.00000000    0.00000000
